date,week_num,product_family,sku,region,warehouse,demand_units
2023-09-25,39,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2023-10-02,40,Webcam,WC-4K-PRO,Americas,Toronto-CA,18
2023-10-09,41,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2023-10-16,42,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2023-10-23,43,Webcam,WC-4K-PRO,Americas,Toronto-CA,19
2023-10-30,44,Webcam,WC-4K-PRO,Americas,Toronto-CA,10
2023-11-06,45,Webcam,WC-4K-PRO,Americas,Toronto-CA,19
2023-11-13,46,Webcam,WC-4K-PRO,Americas,Toronto-CA,18
2023-11-20,47,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2023-11-27,48,Webcam,WC-4K-PRO,Americas,Toronto-CA,15
2023-12-04,49,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2023-12-11,50,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2023-12-18,51,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2023-12-25,52,Webcam,WC-4K-PRO,Americas,Toronto-CA,10
2024-01-01,53,Webcam,WC-4K-PRO,Americas,Toronto-CA,14
2024-01-08,54,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-01-15,55,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-01-22,56,Webcam,WC-4K-PRO,Americas,Toronto-CA,12
2024-01-29,57,Webcam,WC-4K-PRO,Americas,Toronto-CA,19
2024-02-05,58,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-02-12,59,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-02-19,60,Webcam,WC-4K-PRO,Americas,Toronto-CA,12
2024-02-26,61,Webcam,WC-4K-PRO,Americas,Toronto-CA,14
2024-03-04,62,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-03-11,63,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-03-18,64,Webcam,WC-4K-PRO,Americas,Toronto-CA,20
2024-03-25,65,Webcam,WC-4K-PRO,Americas,Toronto-CA,19
2024-04-01,66,Webcam,WC-4K-PRO,Americas,Toronto-CA,20
2024-04-08,67,Webcam,WC-4K-PRO,Americas,Toronto-CA,18
2024-04-15,68,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-04-22,69,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-04-29,70,Webcam,WC-4K-PRO,Americas,Toronto-CA,21
2024-05-06,71,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-05-13,72,Webcam,WC-4K-PRO,Americas,Toronto-CA,19
2024-05-20,73,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2024-05-27,74,Webcam,WC-4K-PRO,Americas,Toronto-CA,14
2024-06-03,75,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-06-10,76,Webcam,WC-4K-PRO,Americas,Toronto-CA,18
2024-06-17,77,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2024-06-24,78,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-07-01,79,Webcam,WC-4K-PRO,Americas,Toronto-CA,15
2024-07-08,80,Webcam,WC-4K-PRO,Americas,Toronto-CA,22
2024-07-15,81,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-07-22,82,Webcam,WC-4K-PRO,Americas,Toronto-CA,23
2024-07-29,83,Webcam,WC-4K-PRO,Americas,Toronto-CA,23
2024-08-05,84,Webcam,WC-4K-PRO,Americas,Toronto-CA,18
2024-08-12,85,Webcam,WC-4K-PRO,Americas,Toronto-CA,15
2024-08-19,86,Webcam,WC-4K-PRO,Americas,Toronto-CA,12
2024-08-26,87,Webcam,WC-4K-PRO,Americas,Toronto-CA,14
2024-09-02,88,Webcam,WC-4K-PRO,Americas,Toronto-CA,14
2024-09-09,89,Webcam,WC-4K-PRO,Americas,Toronto-CA,22
2024-09-16,90,Webcam,WC-4K-PRO,Americas,Toronto-CA,17
2024-09-23,91,Webcam,WC-4K-PRO,Americas,Toronto-CA,18
2024-09-30,92,Webcam,WC-4K-PRO,Americas,Toronto-CA,11
2024-10-07,93,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-10-14,94,Webcam,WC-4K-PRO,Americas,Toronto-CA,18
2024-10-21,95,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2024-10-28,96,Webcam,WC-4K-PRO,Americas,Toronto-CA,14
2024-11-04,97,Webcam,WC-4K-PRO,Americas,Toronto-CA,16
2024-11-11,98,Webcam,WC-4K-PRO,Americas,Toronto-CA,19
2024-11-18,99,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-11-25,100,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-12-02,101,Webcam,WC-4K-PRO,Americas,Toronto-CA,13
2024-12-09,102,Webcam,WC-4K-PRO,Americas,Toronto-CA,20
2024-12-16,103,Webcam,WC-4K-PRO,Americas,Toronto-CA,9
2024-12-23,104,Webcam,WC-4K-PRO,Americas,Toronto-CA,14
2023-01-02,1,Headset,HS-WIFI-PRO,EMEA,Cork-IE,19
2023-01-09,2,Headset,HS-WIFI-PRO,EMEA,Cork-IE,22
2023-01-16,3,Headset,HS-WIFI-PRO,EMEA,Cork-IE,18
2023-01-23,4,Headset,HS-WIFI-PRO,EMEA,Cork-IE,21
2023-01-30,5,Headset,HS-WIFI-PRO,EMEA,Cork-IE,25
2023-02-06,6,Headset,HS-WIFI-PRO,EMEA,Cork-IE,39
2023-02-13,7,Headset,HS-WIFI-PRO,EMEA,Cork-IE,29
2023-02-20,8,Headset,HS-WIFI-PRO,EMEA,Cork-IE,23
2023-02-27,9,Headset,HS-WIFI-PRO,EMEA,Cork-IE,26
2023-03-06,10,Headset,HS-WIFI-PRO,EMEA,Cork-IE,28
2023-03-13,11,Headset,HS-WIFI-PRO,EMEA,Cork-IE,23
2023-03-20,12,Headset,HS-WIFI-PRO,EMEA,Cork-IE,31
2023-03-27,13,Headset,HS-WIFI-PRO,EMEA,Cork-IE,38
2023-04-03,14,Headset,HS-WIFI-PRO,EMEA,Cork-IE,28
2023-04-10,15,Headset,HS-WIFI-PRO,EMEA,Cork-IE,42
2023-04-17,16,Headset,HS-WIFI-PRO,EMEA,Cork-IE,39
2023-04-24,17,Headset,HS-WIFI-PRO,EMEA,Cork-IE,33
2023-05-01,18,Headset,HS-WIFI-PRO,EMEA,Cork-IE,37
2023-05-08,19,Headset,HS-WIFI-PRO,EMEA,Cork-IE,49
2023-05-15,20,Headset,HS-WIFI-PRO,EMEA,Cork-IE,43
2023-05-22,21,Headset,HS-WIFI-PRO,EMEA,Cork-IE,38
2023-05-29,22,Headset,HS-WIFI-PRO,EMEA,Cork-IE,37
2023-06-05,23,Headset,HS-WIFI-PRO,EMEA,Cork-IE,39
2023-06-12,24,Headset,HS-WIFI-PRO,EMEA,Cork-IE,36
2023-06-19,25,Headset,HS-WIFI-PRO,EMEA,Cork-IE,28
2023-06-26,26,Headset,HS-WIFI-PRO,EMEA,Cork-IE,55
2023-07-03,27,Headset,HS-WIFI-PRO,EMEA,Cork-IE,41
2023-07-10,28,Headset,HS-WIFI-PRO,EMEA,Cork-IE,43
2023-07-17,29,Headset,HS-WIFI-PRO,EMEA,Cork-IE,40
2023-07-24,30,Headset,HS-WIFI-PRO,EMEA,Cork-IE,36
2023-07-31,31,Headset,HS-WIFI-PRO,EMEA,Cork-IE,40
2023-08-07,32,Headset,HS-WIFI-PRO,EMEA,Cork-IE,32
2023-08-14,33,Headset,HS-WIFI-PRO,EMEA,Cork-IE,59
2023-08-21,34,Headset,HS-WIFI-PRO,EMEA,Cork-IE,34
2023-08-28,35,Headset,HS-WIFI-PRO,EMEA,Cork-IE,35
2023-09-04,36,Headset,HS-WIFI-PRO,EMEA,Cork-IE,37
2023-09-11,37,Headset,HS-WIFI-PRO,EMEA,Cork-IE,49
2023-09-18,38,Headset,HS-WIFI-PRO,EMEA,Cork-IE,39
2023-09-25,39,Headset,HS-WIFI-PRO,EMEA,Cork-IE,31
2023-10-02,40,Headset,HS-WIFI-PRO,EMEA,Cork-IE,44
2023-10-09,41,Headset,HS-WIFI-PRO,EMEA,Cork-IE,39
2023-10-16,42,Headset,HS-WIFI-PRO,EMEA,Cork-IE,36
2023-10-23,43,Headset,HS-WIFI-PRO,EMEA,Cork-IE,35
2023-10-30,44,Headset,HS-WIFI-PRO,EMEA,Cork-IE,43
2023-11-06,45,Headset,HS-WIFI-PRO,EMEA,Cork-IE,40
2023-11-13,46,Headset,HS-WIFI-PRO,EMEA,Cork-IE,23
2023-11-20,47,Headset,HS-WIFI-PRO,EMEA,Cork-IE,32
2023-11-27,48,Headset,HS-WIFI-PRO,EMEA,Cork-IE,25
2023-12-04,49,Headset,HS-WIFI-PRO,EMEA,Cork-IE,24
2023-12-11,50,Headset,HS-WIFI-PRO,EMEA,Cork-IE,16
2023-12-18,51,Headset,HS-WIFI-PRO,EMEA,Cork-IE,20
2023-12-25,52,Headset,HS-WIFI-PRO,EMEA,Cork-IE,18
2024-01-01,53,Headset,HS-WIFI-PRO,EMEA,Cork-IE,24
2024-01-08,54,Headset,HS-WIFI-PRO,EMEA,Cork-IE,25
2024-01-15,55,Headset,HS-WIFI-PRO,EMEA,Cork-IE,16
2024-01-22,56,Headset,HS-WIFI-PRO,EMEA,Cork-IE,23
2024-01-29,57,Headset,HS-WIFI-PRO,EMEA,Cork-IE,29
2024-02-05,58,Headset,HS-WIFI-PRO,EMEA,Cork-IE,25
2024-02-12,59,Headset,HS-WIFI-PRO,EMEA,Cork-IE,31
2024-02-19,60,Headset,HS-WIFI-PRO,EMEA,Cork-IE,31
2024-02-26,61,Headset,HS-WIFI-PRO,EMEA,Cork-IE,32
2024-03-04,62,Headset,HS-WIFI-PRO,EMEA,Cork-IE,31
2024-03-11,63,Headset,HS-WIFI-PRO,EMEA,Cork-IE,28
2024-03-18,64,Headset,HS-WIFI-PRO,EMEA,Cork-IE,29
2024-03-25,65,Headset,HS-WIFI-PRO,EMEA,Cork-IE,41
2024-04-01,66,Headset,HS-WIFI-PRO,EMEA,Cork-IE,38
2024-04-08,67,Headset,HS-WIFI-PRO,EMEA,Cork-IE,38
2024-04-15,68,Headset,HS-WIFI-PRO,EMEA,Cork-IE,37
2024-04-22,69,Headset,HS-WIFI-PRO,EMEA,Cork-IE,38
2024-04-29,70,Headset,HS-WIFI-PRO,EMEA,Cork-IE,48
2024-05-06,71,Headset,HS-WIFI-PRO,EMEA,Cork-IE,39
2024-05-13,72,Headset,HS-WIFI-PRO,EMEA,Cork-IE,33
2024-05-20,73,Headset,HS-WIFI-PRO,EMEA,Cork-IE,46
2024-05-27,74,Headset,HS-WIFI-PRO,EMEA,Cork-IE,40
2024-06-03,75,Headset,HS-WIFI-PRO,EMEA,Cork-IE,42
2024-06-10,76,Headset,HS-WIFI-PRO,EMEA,Cork-IE,54
2024-06-17,77,Headset,HS-WIFI-PRO,EMEA,Cork-IE,42
2024-06-24,78,Headset,HS-WIFI-PRO,EMEA,Cork-IE,44
2024-07-01,79,Headset,HS-WIFI-PRO,EMEA,Cork-IE,35
2024-07-08,80,Headset,HS-WIFI-PRO,EMEA,Cork-IE,42
2024-07-15,81,Headset,HS-WIFI-PRO,EMEA,Cork-IE,48
2024-07-22,82,Headset,HS-WIFI-PRO,EMEA,Cork-IE,34
2024-07-29,83,Headset,HS-WIFI-PRO,EMEA,Cork-IE,45
2024-08-05,84,Headset,HS-WIFI-PRO,EMEA,Cork-IE,45
2024-08-12,85,Headset,HS-WIFI-PRO,EMEA,Cork-IE,44
2024-08-19,86,Headset,HS-WIFI-PRO,EMEA,Cork-IE,52
2024-08-26,87,Headset,HS-WIFI-PRO,EMEA,Cork-IE,46
2024-09-02,88,Headset,HS-WIFI-PRO,EMEA,Cork-IE,55
2024-09-09,89,Headset,HS-WIFI-PRO,EMEA,Cork-IE,36
2024-09-16,90,Headset,HS-WIFI-PRO,EMEA,Cork-IE,42
2024-09-23,91,Headset,HS-WIFI-PRO,EMEA,Cork-IE,41
2024-09-30,92,Headset,HS-WIFI-PRO,EMEA,Cork-IE,33
2024-10-07,93,Headset,HS-WIFI-PRO,EMEA,Cork-IE,43
2024-10-14,94,Headset,HS-WIFI-PRO,EMEA,Cork-IE,51
2024-10-21,95,Headset,HS-WIFI-PRO,EMEA,Cork-IE,34
2024-10-28,96,Headset,HS-WIFI-PRO,EMEA,Cork-IE,34
2024-11-04,97,Headset,HS-WIFI-PRO,EMEA,Cork-IE,30
2024-11-11,98,Headset,HS-WIFI-PRO,EMEA,Cork-IE,25
2024-11-18,99,Headset,HS-WIFI-PRO,EMEA,Cork-IE,20
2024-11-25,100,Headset,HS-WIFI-PRO,EMEA,Cork-IE,22
2024-12-02,101,Headset,HS-WIFI-PRO,EMEA,Cork-IE,19
2024-12-09,102,Headset,HS-WIFI-PRO,EMEA,Cork-IE,30
2024-12-16,103,Headset,HS-WIFI-PRO,EMEA,Cork-IE,22
2024-12-23,104,Headset,HS-WIFI-PRO,EMEA,Cork-IE,21
2023-01-02,1,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,27
2023-01-09,2,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,20
2023-01-16,3,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,22
2023-01-23,4,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,26
2023-01-30,5,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,33
2023-02-06,6,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,32
2023-02-13,7,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,32
2023-02-20,8,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,33
2023-02-27,9,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,37
2023-03-06,10,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,38
2023-03-13,11,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,32
2023-03-20,12,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,40
2023-03-27,13,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,35
2023-04-03,14,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,43
2023-04-10,15,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,40
2023-04-17,16,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,67
2023-04-24,17,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,45
2023-05-01,18,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,37
2023-05-08,19,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,45
2023-05-15,20,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,51
2023-05-22,21,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,61
2023-05-29,22,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,43
2023-06-05,23,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,37
2023-06-12,24,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,54
2023-06-19,25,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,38
2023-06-26,26,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,45
2023-07-03,27,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,47
2023-07-10,28,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,48
2023-07-17,29,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,55
2023-07-24,30,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,45
2023-07-31,31,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,48
2023-08-07,32,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,50
2023-08-14,33,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,51
2023-08-21,34,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,51
2023-08-28,35,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,53
2023-09-04,36,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,56
2023-09-11,37,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,51
2023-09-18,38,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,51
2023-09-25,39,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,36
2023-10-02,40,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,45
2023-10-09,41,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,46
2023-10-16,42,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,45
2023-10-23,43,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,34
2023-10-30,44,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,33
2023-11-06,45,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,31
2023-11-13,46,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,35
2023-11-20,47,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,36
2023-11-27,48,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,27
2023-12-04,49,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,32
2023-12-11,50,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,27
2023-12-18,51,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,25
2023-12-25,52,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,25
2024-01-01,53,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,29
2024-01-08,54,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,28
2024-01-15,55,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,39
2024-01-22,56,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,25
2024-01-29,57,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,32
2024-02-05,58,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,29
2024-02-12,59,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,29
2024-02-19,60,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,35
2024-02-26,61,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,38
2024-03-04,62,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,63
2024-03-11,63,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,40
2024-03-18,64,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,36
2024-03-25,65,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,46
2024-04-01,66,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,33
2024-04-08,67,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,46
2024-04-15,68,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,48
2024-04-22,69,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,55
2024-04-29,70,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,58
2024-05-06,71,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,46
2024-05-13,72,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,49
2024-05-20,73,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,45
2024-05-27,74,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,42
2024-06-03,75,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,54
2024-06-10,76,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,42
2024-06-17,77,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,48
2024-06-24,78,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,44
2024-07-01,79,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,57
2024-07-08,80,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,70
2024-07-15,81,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,43
2024-07-22,82,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,40
2024-07-29,83,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,53
2024-08-05,84,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,54
2024-08-12,85,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,56
2024-08-19,86,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,50
2024-08-26,87,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,52
2024-09-02,88,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,56
2024-09-09,89,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,61
2024-09-16,90,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,37
2024-09-23,91,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,46
2024-09-30,92,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,49
2024-10-07,93,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,39
2024-10-14,94,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,57
2024-10-21,95,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,37
2024-10-28,96,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,39
2024-11-04,97,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,40
2024-11-11,98,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,31
2024-11-18,99,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,24
2024-11-25,100,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,29
2024-12-02,101,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,34
2024-12-09,102,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,27
2024-12-16,103,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,24
2024-12-23,104,Headset,HS-WIFI-PRO,EMEA,Amsterdam-NL,32
2023-01-02,1,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,25
2023-01-09,2,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,24
2023-01-16,3,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,28
2023-01-23,4,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,32
2023-01-30,5,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,44
2023-02-06,6,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,36
2023-02-13,7,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,41
2023-02-20,8,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,33
2023-02-27,9,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,32
2023-03-06,10,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,40
2023-03-13,11,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,42
2023-03-20,12,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,37
2023-03-27,13,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,44
2023-04-03,14,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,49
2023-04-10,15,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,50
2023-04-17,16,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,53
2023-04-24,17,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,52
2023-05-01,18,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,46
2023-05-08,19,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,46
2023-05-15,20,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,42
2023-05-22,21,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,68
2023-05-29,22,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,52
2023-06-05,23,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,50
2023-06-12,24,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,45
2023-06-19,25,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,84
2023-06-26,26,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,44
2023-07-03,27,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,50
2023-07-10,28,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,57
2023-07-17,29,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,59
2023-07-24,30,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,63
2023-07-31,31,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,73
2023-08-07,32,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,59
2023-08-14,33,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,46
2023-08-21,34,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,52
2023-08-28,35,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,57
2023-09-04,36,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,75
2023-09-11,37,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,42
2023-09-18,38,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,62
2023-09-25,39,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,51
2023-10-02,40,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,55
2023-10-09,41,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,45
2023-10-16,42,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,38
2023-10-23,43,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,47
2023-10-30,44,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,44
2023-11-06,45,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,43
2023-11-13,46,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,35
2023-11-20,47,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,30
2023-11-27,48,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,24
2023-12-04,49,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,34
2023-12-11,50,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,31
2023-12-18,51,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,24
2023-12-25,52,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,25
2024-01-01,53,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,26
2024-01-08,54,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,22
2024-01-15,55,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,26
2024-01-22,56,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,26
2024-01-29,57,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,30
2024-02-05,58,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,31
2024-02-12,59,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,28
2024-02-19,60,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,53
2024-02-26,61,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,50
2024-03-04,62,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,38
2024-03-11,63,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,47
2024-03-18,64,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,50
2024-03-25,65,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,59
2024-04-01,66,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,44
2024-04-08,67,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,61
2024-04-15,68,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,48
2024-04-22,69,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,43
2024-04-29,70,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,60
2024-05-06,71,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,67
2024-05-13,72,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,83
2024-05-20,73,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,45
2024-05-27,74,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,62
2024-06-03,75,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,52
2024-06-10,76,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,63
